"row","col","label"
21,104,0
101,17,0
86,80,0
105,96,0
104,99,0
1,60,0
128,38,0
115,8,0
14,42,0
37,85,0
16,19,0
12,24,0
79,115,0
86,27,0
104,22,0
29,126,0
118,135,0
115,97,0
107,82,0
5,3,0
46,75,0
69,20,0
100,39,0
93,105,0
108,130,0
107,7,0
98,66,0
81,31,0
12,99,0
14,1,0
83,4,0
122,43,0
19,73,0
28,80,0
2,38,0
31,73,0
68,114,0
7,28,0
46,16,0
86,60,0
59,13,0
112,122,0
36,89,0
23,28,0
111,7,1
119,75,0
34,126,0
80,85,0
61,51,0
124,97,0
11,20,0
71,81,0
27,84,0
90,37,0
91,65,0
51,110,0
44,66,0
56,78,0
110,60,0
28,3,0
74,119,0
31,99,0
10,118,0
123,129,0
82,3,0
57,49,0
63,93,0
23,9,0
105,26,0
56,85,0
41,90,0
49,69,0
126,38,0
93,95,0
124,30,0
116,111,0
38,76,0
83,133,0
36,136,0
60,29,0
59,11,0
116,91,0
36,107,0
11,49,0
84,109,0
115,48,0
111,39,0
100,13,0
66,39,0
67,5,0
43,47,0
98,52,0
49,135,0
87,113,0
5,50,0
67,99,0
72,101,0
125,81,0
9,132,0
91,6,0
75,104,0
16,126,0
32,37,0
45,104,0
43,73,0
110,98,0
50,131,0
105,58,0
13,78,0
125,56,0
61,95,0
28,34,0
51,53,0
52,39,0
11,109,0
85,41,0
23,136,0
100,79,0
55,73,0
100,100,0
58,35,0
96,14,0
101,107,0
19,66,0
123,38,0
17,5,0
94,16,1
114,125,0
92,32,0
111,84,0
13,90,0
120,56,0
65,4,0
14,133,0
57,51,0
4,36,0
75,118,0
115,75,0
23,84,0
9,132,0
46,63,0
98,110,0
127,23,0
65,123,0
113,60,0
56,105,0
6,98,0
115,59,0
115,130,0
16,28,0
18,45,0
75,100,0
13,62,0
17,102,0
7,16,0
25,91,0
14,91,0
15,128,0
83,122,0
38,26,0
8,17,0
7,76,0
120,13,0
30,34,0
66,41,0
10,15,0
99,70,0
79,31,0
25,80,0
27,26,0
119,2,0
104,29,0
58,77,0
112,12,0
106,117,0
81,60,0
80,65,0
60,87,0
43,113,0
59,100,0
83,13,0
40,24,0
112,90,0
111,70,1
73,6,0
14,111,0
14,61,0
127,75,0
61,134,0
81,23,0
102,70,0
31,26,0
107,26,0
75,68,0
30,44,0
86,22,0
37,23,0
101,33,0
121,79,0
90,108,0
74,99,0
35,125,0
120,72,0
101,134,0
29,83,0
112,38,0
2,25,0
35,28,0
51,87,0
87,112,0
26,118,0
128,51,0
8,41,0
100,67,0
35,113,0
86,36,0
75,59,0
74,133,0
96,45,0
111,32,0
80,100,0
81,133,0
92,117,0
85,21,0
67,36,0
80,114,0
60,49,0
51,18,0
29,81,0
58,12,0
117,15,1
94,74,0
63,43,0
82,39,0
54,123,0
6,126,0
27,86,0
85,42,0
24,81,0
105,96,0
12,76,0
89,71,0
122,82,0
3,83,0
30,108,0
105,93,0
79,55,0
37,104,0
45,26,0
90,50,0
7,4,0
69,14,0
74,8,0
85,51,0
40,34,0
39,9,0
67,3,0
89,39,0
52,1,0
47,108,0
82,32,0
20,64,0
23,6,0
95,65,0
129,20,0
72,108,0
105,41,0
84,90,0
48,28,0
88,92,0
20,85,0
22,8,0
40,91,0
111,37,0
107,83,0
55,25,0
42,19,0
89,122,0
87,45,0
105,86,0
83,128,0
58,8,0
40,8,0
101,112,0
26,56,0
30,112,0
38,73,0
17,66,0
103,99,0
79,116,0
59,50,0
87,3,1
124,125,0
51,92,0
113,93,0
59,126,0
70,43,0
110,108,0
90,135,0
126,78,0
103,69,0
73,118,0
34,94,0
18,103,0
34,100,0
117,136,0
94,51,0
13,76,0
106,60,0
47,29,0
7,68,0
88,75,0
100,121,0
91,110,0
15,29,0
4,54,0
97,122,0
84,40,0
89,17,0
43,104,0
35,11,0
112,123,0
65,92,0
16,91,0
116,50,0
36,82,0
118,41,0
27,45,0
87,36,0
23,33,0
49,54,0
109,134,0
101,87,0
44,40,0
35,91,0
25,134,0
59,36,0
36,58,0
94,118,0
4,128,0
103,37,0
93,61,0
84,75,0
33,52,0
99,122,0
80,133,0
118,110,0
38,123,0
55,102,0
1,39,0
109,132,0
76,115,0
123,137,0
102,87,0
88,123,0
129,62,0
37,116,0
103,49,0
93,64,0
114,132,0
105,90,0
42,87,0
35,107,0
13,104,0
127,6,0
8,133,0
64,52,0
18,105,0
58,73,0
105,43,0
96,80,0
13,45,0
19,5,0
97,70,0
121,68,0
81,52,0
101,34,0
61,41,0
13,80,0
10,137,0
17,97,0
121,66,0
21,52,0
60,126,1
88,69,0
27,55,0
85,36,0
102,86,0
14,102,0
42,16,0
68,59,0
103,137,0
27,67,0
47,7,0
73,14,0
29,84,0
69,84,0
43,83,0
48,87,0
13,28,0
33,61,0
72,69,0
74,69,0
84,130,0
58,5,0
5,83,0
30,82,0
99,111,0
33,114,0
124,79,0
91,96,0
17,51,0
111,46,0
102,127,0
65,111,0
43,31,0
66,7,0
18,136,1
10,89,0
81,122,0
6,126,0
117,39,0
20,56,0
92,58,0
36,91,0
111,102,0
4,118,0
93,113,0
32,45,0
23,95,0
37,132,0
101,45,0
84,129,0
24,122,0
85,132,0
15,61,0
71,110,0
128,110,0
85,69,0
117,61,0
122,132,0
89,113,0
55,50,0
123,89,0
15,1,0
58,30,1
43,135,0
91,44,0
15,52,0
122,96,0
80,127,0
114,76,0
43,46,0
70,65,0
49,59,0
57,87,0
99,2,0
85,113,0
67,96,0
23,56,0
1,20,0
23,126,0
76,19,0
129,104,0
32,40,0
111,120,1
95,134,0
36,122,0
31,29,0
76,128,0
4,47,0
59,82,0
115,103,0
28,114,0
33,47,0
65,84,0
105,113,0
108,105,0
107,123,0
2,112,0
121,111,0
32,131,0
76,114,0
31,8,0
78,9,0
100,108,0
69,18,0
125,29,0
18,28,0
116,12,0
95,49,0
38,3,0
102,135,0
76,10,0
47,29,0
101,26,0
7,102,0
48,99,0
110,51,0
70,35,0
72,120,0
59,54,0
55,16,0
26,15,1
95,79,0
13,116,0
113,38,0
26,118,0
13,55,0
12,125,0
104,22,0
125,104,0
77,30,1
50,66,0
38,12,0
22,26,0
129,42,0
81,125,0
93,130,0
127,87,0
19,74,0
108,106,1
94,121,0
46,12,0
33,88,0
98,106,0
45,74,0
102,124,0
82,27,0
67,72,0
120,52,0
72,131,0
66,67,0
12,119,0
124,126,0
17,9,0
122,88,0
64,88,0
97,71,0
57,117,0
97,8,0
124,132,0
17,31,0
61,48,0
86,58,0
29,71,0
124,46,0
77,67,0
50,96,0
74,108,0
75,75,0
88,90,0
124,9,0
116,47,0
83,121,0
31,100,0
80,21,0
59,39,0
13,56,0
82,93,0
13,21,0
81,113,0
69,6,0
125,105,0
83,55,0
38,120,0
63,35,0
27,99,0
40,77,0
83,72,0
129,43,0
71,59,0
37,130,0
40,99,0
44,38,0
59,15,0
22,24,0
15,8,0
122,131,0
127,16,0
49,76,0
118,40,0
55,33,0
86,122,0
68,75,0
84,129,0
53,39,0
103,105,0
86,129,0
4,22,0
128,78,0
125,62,0
55,52,0
77,60,0
81,2,0
52,134,0
114,37,0
127,30,0
54,15,1
76,129,0
88,111,0
107,57,0
35,114,0
89,132,0
119,121,0
69,124,0
76,72,0
77,99,1
89,51,0
102,18,0
100,21,0
78,35,0
23,131,0
51,97,0
56,61,0
1,10,0
17,54,0
20,116,0
88,85,0
72,113,0
7,46,0
102,106,0
19,70,0
4,37,0
125,26,0
87,28,0
54,74,0
117,45,0
96,100,0
44,119,0
40,88,0
57,106,0
24,66,0
118,91,0
58,63,0
65,57,0
129,56,0
75,67,0
80,3,0
30,85,0
75,123,0
82,131,0
27,120,0
30,17,0
69,125,0
107,23,0
125,49,0
52,103,0
36,57,0
60,41,0
3,102,0
93,80,0
50,52,0
76,92,0
39,16,0
82,64,0
38,3,0
3,115,0
90,102,0
49,25,0
76,12,0
24,7,0
20,96,0
32,107,0
119,129,0
87,127,1
106,42,0
25,93,0
127,27,0
29,77,0
111,26,0
37,103,0
2,42,0
17,28,0
40,4,0
29,25,0
61,78,0
78,135,0
32,78,0
103,112,0
5,64,0
68,17,0
68,84,0
62,63,0
27,114,0
86,113,0
49,130,0
6,11,0
113,30,0
100,78,0
124,66,0
46,90,0
54,91,0
44,125,0
91,35,0
49,124,0
122,134,0
97,134,0
31,111,0
129,72,0
103,130,0
91,16,0
88,34,0
5,67,0
90,23,0
92,43,0
50,121,0
70,99,0
113,109,0
64,56,0
6,108,0
60,32,0
106,11,0
62,120,0
26,121,0
69,102,0
50,100,0
73,70,0
77,102,0
66,28,0
63,115,0
4,18,0
2,99,0
117,119,0
127,107,0
66,62,0
109,2,0
114,89,0
107,75,0
46,3,0
38,54,0
39,85,0
120,70,0
94,7,0
31,131,0
52,116,0
75,69,0
9,99,0
128,96,0
98,50,0
21,39,0
74,134,0
23,52,0
106,119,0
66,33,0
113,22,0
102,15,1
39,127,0
19,29,0
77,20,0
80,72,0
20,29,0
59,131,0
85,18,0
111,6,0
3,14,0
34,21,0
34,113,0
18,110,0
87,37,0
123,108,0
80,7,0
16,57,0
90,90,0
114,39,0
20,92,0
129,122,0
1,18,0
128,137,0
27,72,0
15,131,0
61,3,0
96,89,0
8,79,0
18,103,0
28,27,0
45,101,0
17,13,0
59,118,0
81,115,0
94,27,0
96,18,0
86,45,0
108,2,0
53,63,0
25,57,0
13,31,0
62,93,0
121,23,0
64,113,0
1,13,0
121,90,0
53,29,0
18,105,0
8,90,0
61,9,0
111,35,0
2,53,0
57,112,0
79,7,0
38,46,0
34,5,0
107,91,0
35,79,0
98,66,0
121,85,0
106,8,0
69,66,0
126,44,0
122,95,0
121,19,0
41,91,0
15,104,0
29,11,0
87,35,0
41,73,0
108,1,0
126,2,0
92,125,0
41,49,0
74,45,0
87,70,0
52,4,0
4,81,0
36,5,0
39,64,0
92,70,0
40,17,0
96,103,1
15,93,0
113,59,0
54,9,0
20,127,0
107,42,0
57,46,0
31,103,0
18,62,0
49,22,0
100,40,0
51,100,0
32,38,0
6,46,0
93,18,0
29,2,0
117,22,0
67,51,0
91,91,0
18,136,1
109,48,0
49,75,0
98,110,0
126,53,0
52,133,0
127,31,0
66,16,0
99,63,0
56,72,0
100,113,0
106,5,0
75,39,0
99,80,0
51,29,0
113,49,0
94,82,0
106,8,0
66,134,0
31,131,0
41,60,0
39,63,0
20,4,0
4,72,0
5,28,0
48,109,0
88,110,0
30,22,0
5,81,0
30,48,0
60,45,0
38,36,0
24,1,0
87,122,0
2,27,0
22,107,0
38,47,0
19,89,0
65,9,0
47,33,1
50,89,0
12,117,0
47,73,0
38,134,0
12,86,0
14,52,0
79,131,0
16,112,0
27,137,0
112,42,0
112,126,0
98,19,0
63,7,0
108,23,0
31,63,0
96,15,0
128,133,0
127,11,0
108,95,0
42,59,0
92,120,1
105,31,0
117,101,0
92,68,0
7,77,0
56,20,0
104,42,0
67,22,0
115,98,0
8,45,0
115,90,0
123,77,0
117,41,0
13,30,0
3,134,0
24,104,0
10,80,0
100,113,0
63,73,0
21,19,0
27,91,0
88,129,0
90,105,0
57,79,0
10,68,0
91,82,0
11,17,0
58,38,0
54,107,0
86,45,0
98,15,0
109,130,1
67,56,0
70,11,0
117,53,0
51,63,0
34,108,0
56,50,0
81,129,0
79,68,0
26,88,0
63,41,0
68,101,1
44,56,0
18,134,0
62,57,0
62,10,0
87,115,0
87,45,0
119,127,0
71,94,0
109,59,0
33,122,0
75,114,0
13,137,0
41,52,0
36,39,0
84,132,0
42,57,0
103,76,0
17,14,0
117,133,0
27,47,0
37,18,0
57,100,0
20,5,0
53,91,0
124,91,0
53,76,0
25,79,0
92,131,0
77,62,0
75,3,0
120,50,0
23,108,0
76,56,0
29,99,0
8,68,0
113,113,0
31,136,0
84,135,0
85,14,0
17,88,0
102,97,0
29,76,0
31,17,0
99,107,0
27,5,0
102,94,0
50,93,0
102,10,0
13,126,0
110,121,0
126,75,0
104,40,0
33,30,0
87,79,0
31,114,0
67,58,0
94,96,0
19,3,0
129,43,0
45,106,0
96,82,0
60,124,0
26,70,0
10,113,0
36,89,0
52,75,0
123,107,0
46,83,0
73,53,0
80,45,0
88,49,0
27,45,0
8,84,0
108,11,0
112,104,0
69,61,0
103,3,0
12,44,0
91,36,0
2,110,0
102,59,0
15,13,0
15,52,0
54,41,0
118,87,0
63,30,0
105,8,0
8,99,0
69,25,0
23,2,0
40,88,0
4,43,0
120,39,0
70,32,0
122,108,0
79,94,0
112,67,0
8,24,0
49,38,0
11,25,0
31,68,0
122,130,1
114,100,0
102,19,0
89,117,0
116,83,0
36,112,0
123,109,0
63,117,0
69,48,0
120,23,0
98,64,0
52,64,0
120,119,0
110,78,0
93,54,0
47,20,0
18,120,0
100,111,0
110,118,0
17,120,0
6,26,0
78,110,0
67,87,0
12,134,0
129,74,0
51,130,0
120,48,0
11,92,0
98,2,0
96,95,0
38,72,0
75,8,0
44,1,0
17,94,0
76,16,0
107,32,0
65,62,0
122,44,0
27,11,0
98,117,0
20,52,0
128,101,0
62,47,0
70,60,0
113,29,0
58,87,0
100,32,0
13,7,0
127,101,0
129,106,0
100,3,0
53,130,0
124,54,0
4,119,0
2,118,0
72,121,0
46,45,0
118,121,0
118,120,0
57,24,0
55,128,0
55,27,0
8,23,0
115,95,0
18,16,0
117,11,0
14,75,0
60,62,0
121,123,0
92,115,0
15,125,0
34,65,0
80,74,0
15,43,0
41,117,0
90,46,0
75,44,0
95,95,0
126,28,0
64,77,0
84,5,0
12,33,0
121,117,0
89,31,0
83,104,0
9,68,0
63,91,0
102,71,0
61,16,0
94,54,0
119,61,0
3,89,0
27,73,0
112,119,0
33,68,0
22,59,0
43,39,0
48,53,0
21,8,0
4,69,0
124,54,0
126,112,0
76,115,0
63,98,0
112,81,0
48,129,0
54,58,0
66,29,0
83,107,0
110,31,0
62,28,0
58,109,0
123,32,0
102,57,0
86,60,0
94,90,0
107,38,0
53,109,0
30,18,0
77,44,1
54,16,0
7,84,0
85,42,0
61,36,0
18,40,0
81,93,0
41,13,0
120,30,0
12,112,0
26,46,0
113,32,0
84,65,0
62,102,0
79,45,0
122,69,0
34,87,0
117,7,0
69,89,0
3,71,0
75,107,0
2,61,0
72,33,0
104,11,0
47,88,0
101,57,0
15,35,0
86,70,0
91,78,0
129,47,0
42,69,0
28,3,0
53,13,0
49,20,0
47,28,0
99,114,0
99,102,0
107,63,0
90,110,0
100,5,0
123,9,0
84,64,0
44,110,0
87,15,0
42,102,0
48,65,0
104,86,1
14,34,0
125,110,0
66,7,0
24,10,0
87,11,0
45,48,0
78,132,0
12,17,0
34,76,0
118,113,0
95,49,0
55,48,0
28,91,0
126,83,0
3,7,0
114,12,0
40,91,0
29,3,0
115,92,0
103,106,0
82,28,0
114,51,0
56,42,0
22,115,0
44,44,0
62,90,0
96,123,0
68,116,0
50,80,0
40,28,0
81,109,0
9,60,0
33,62,0
110,122,1
57,16,0
45,54,0
2,116,0
23,78,0
21,119,0
12,7,0
8,1,0
9,75,0
93,81,0
66,27,0
56,12,0
37,121,0
96,119,0
66,16,0
89,102,0
108,108,0
96,110,0
40,82,0
20,66,0
71,135,0
52,56,0
18,100,0
126,115,0
42,42,0
72,74,0
60,118,0
95,68,0
48,103,0
66,122,0
57,92,0
28,37,0
72,4,0
8,78,0
14,25,0
82,88,0
49,71,0
124,12,0
89,129,0
49,43,0
6,36,0
100,64,0
63,53,0
47,122,0
112,118,0
111,15,0
7,16,0
106,97,0
126,91,0
125,44,0
70,20,0
35,110,0
125,108,0
47,125,0
80,104,0
18,94,0
38,129,0
29,22,0
110,117,0
94,79,0
50,136,0
129,103,0
56,56,0
38,93,0
17,29,0
123,51,0
46,32,0
16,3,0
125,39,0
125,137,0
102,27,0
39,128,0
76,16,0
51,49,0
86,21,0
45,85,0
108,90,1
35,40,0
40,37,0
54,50,0
35,105,0
106,106,0
42,102,0
53,126,0
9,3,0
107,90,0
78,65,0
30,62,0
4,117,0
127,31,0
57,106,0
48,64,0
122,6,0
80,41,0
41,74,0
17,22,0
125,130,0
87,131,0
18,99,0
67,7,0
14,31,0
99,136,0
39,79,0
89,4,0
85,82,0
36,108,0
89,85,0
13,110,0
47,30,0
126,84,0
72,60,0
35,45,0
5,117,0
107,80,0
53,20,0
76,96,0
54,99,0
71,49,0
27,40,0
109,118,0
47,135,0
88,131,0
17,74,0
23,99,0
33,126,0
15,81,0
49,118,0
8,60,0
51,99,0
71,52,0
86,120,1
7,49,0
83,103,0
127,27,0
127,78,0
59,93,0
50,29,0
123,91,0
126,18,0
129,26,0
96,3,0
127,115,0
123,83,0
50,18,0
94,29,0
55,4,0
66,107,0
76,136,0
29,43,0
104,66,0
96,84,0
74,23,0
7,66,0
89,60,0
2,32,0
112,100,0
31,17,0
114,72,0
101,10,0
73,92,0
40,27,0
106,60,0
108,5,0
12,35,0
61,5,0
123,18,0
94,74,0
65,55,0
129,37,0
45,97,0
58,5,0
47,8,0
80,132,0
11,107,0
123,54,0
73,117,0
114,109,0
32,67,0
128,47,0
1,119,0
127,89,0
86,126,0
99,135,0
5,84,0
5,22,0
54,32,0
56,90,0
36,99,0
58,129,0
126,56,0
77,135,0
32,107,0
6,95,0
103,61,0
117,84,0
48,72,0
112,6,0
106,36,0
17,125,0
108,9,0
51,65,0
53,29,0
76,115,0
105,109,0
111,44,1
57,15,0
107,104,0
122,44,0
30,81,0
23,128,0
17,17,0
106,51,0
41,127,0
12,78,0
14,119,0
31,132,0
58,37,0
70,58,0
119,18,0
112,103,0
52,45,0
27,43,0
89,100,0
123,58,0
29,111,0
126,11,0
75,127,0
6,80,0
80,75,0
82,43,0
96,96,0
84,40,0
105,119,0
42,48,0
62,118,0
57,93,0
128,115,0
84,117,0
81,128,0
72,128,0
89,21,0
105,33,0
30,12,0
127,10,0
53,104,0
38,64,0
105,9,0
7,40,0
52,100,0
85,121,0
54,63,0
43,102,0
34,74,0
37,81,0
44,84,0
114,107,0
64,105,0
74,115,0
93,124,0
41,49,0
12,106,0
58,56,0
81,43,0
129,65,0
109,10,0
23,122,0
51,118,0
49,29,0
114,74,0
101,137,0
58,3,0
118,49,0
75,63,0
70,106,0
120,109,0
5,2,0
21,56,0
107,39,0
8,54,0
63,60,1
63,132,0
124,13,0
34,24,0
102,103,0
64,134,0
103,8,0
100,3,0
93,73,0
94,19,0
87,41,0
53,120,0
113,79,0
15,71,0
99,43,0
108,6,0
84,7,0
74,37,0
114,82,0
28,97,0
96,3,0
127,27,0
15,135,0
116,31,0
119,86,0
45,57,0
24,59,0
43,4,0
48,29,0
3,56,0
126,27,0
68,26,0
23,52,0
33,19,0
36,108,0
10,60,0
26,86,0
3,116,0
21,6,0
104,136,0
121,121,0
43,2,0
128,42,0
23,120,0
37,35,0
112,65,0
4,96,0
66,33,0
55,119,0
110,73,0
12,14,0
102,64,0
81,73,0
22,39,0
15,83,0
71,74,0
68,8,0
76,97,0
68,124,0
13,44,0
128,45,0
41,114,0
92,68,0
129,89,0
7,115,0
127,125,0
91,22,0
33,125,0
75,71,0
15,1,0
97,29,0
94,124,0
74,127,0
57,108,0
125,111,0
14,109,0
99,107,0
15,134,0
58,116,0
122,130,1
2,31,0
121,17,0
106,136,0
17,48,0
89,33,0
73,21,0
47,108,0
65,104,0
77,77,0
68,86,0
62,116,0
16,27,0
115,3,0
47,97,0
116,125,0
56,105,0
34,19,0
67,125,0
7,115,0
50,31,0
22,33,0
86,128,0
115,108,0
68,117,0
56,28,0
117,127,0
84,4,0
33,59,0
74,65,0
74,70,0
72,89,0
69,62,0
94,2,0
107,40,0
55,51,0
63,57,0
62,49,0
78,81,0
93,22,0
94,81,0
120,83,0
41,20,0
79,6,0
72,96,0
108,6,0
80,135,0
27,35,0
63,51,0
107,116,0
14,72,0
88,93,0
128,105,0
107,128,0
102,127,0
6,64,0
109,63,0
19,129,0
31,116,0
86,24,0
126,132,0
92,25,0
78,117,0
58,29,0
91,76,0
90,40,0
124,19,0
105,73,0
84,121,0
112,2,0
129,90,0
55,60,0
16,37,0
36,79,0
82,114,0
51,45,0
74,10,0
12,137,0
37,22,0
76,70,0
13,8,0
26,9,0
16,132,0
110,46,0
4,91,0
69,123,0
82,98,0
22,54,0
68,116,0
109,59,0
21,28,0
117,91,0
14,111,0
111,128,0
41,38,0
100,119,0
122,35,0
70,24,0
110,74,0
36,89,0
116,54,0
119,54,0
124,19,0
88,62,0
52,133,0
124,2,0
55,120,0
123,68,0
3,19,0
64,36,0
129,129,0
22,54,0
93,116,0
72,58,0
123,37,0
90,50,0
85,68,0
110,124,0
102,137,0
37,108,0
124,92,0
46,14,0
117,102,0
100,124,0
64,60,0
84,101,0
91,130,0
19,35,0
121,50,0
99,39,0
116,40,0
102,4,0
18,137,0
14,112,0
121,121,0
33,54,0
106,20,0
19,12,0
5,111,0
46,43,0
91,70,0
48,65,0
121,64,0
48,18,0
17,45,0
121,111,0
50,16,0
77,130,0
5,76,0
50,102,0
2,43,0
62,72,0
127,36,0
94,75,0
128,137,0
28,49,0
16,77,0
11,85,0
89,68,0
8,23,0
41,4,0
11,75,0
100,15,1
37,63,0
119,50,0
109,25,0
118,53,0
92,25,0
14,110,0
63,46,0
89,25,0
94,106,0
91,5,0
22,137,0
98,10,0
26,116,0
114,24,0
70,122,0
120,119,0
76,111,0
87,3,1
69,125,0
53,22,0
32,100,0
62,18,0
101,16,0
2,114,0
43,65,0
3,107,0
72,47,0
62,82,0
22,43,0
40,102,0
92,1,0
76,124,0
81,64,0
14,27,0
86,11,0
68,58,0
124,14,0
39,91,0
55,103,0
62,108,0
109,95,0
110,65,0
11,44,0
118,47,0
24,64,0
31,67,0
63,44,0
89,32,0
59,114,0
31,99,0
88,98,0
75,28,0
86,69,0
97,25,0
26,105,0
30,68,0
102,100,0
61,45,0
64,43,0
40,47,0
28,73,0
46,125,0
27,102,0
106,16,1
69,94,0
76,106,0
88,79,0
33,33,0
43,30,0
9,104,0
78,121,0
86,6,0
119,62,0
57,43,0
50,25,0
42,130,0
119,105,0
39,35,0
99,3,0
48,78,0
97,43,0
71,84,0
92,54,0
22,39,0
114,28,0
62,39,0
32,93,0
59,44,0
124,122,0
44,108,0
15,47,0
114,104,0
95,115,0
88,99,0
27,46,0
11,110,0
46,4,0
53,104,0
49,6,0
34,17,0
121,109,0
70,62,0
76,41,0
78,78,0
71,74,0
40,121,0
14,83,0
119,18,0
96,116,0
128,82,0
1,11,0
110,40,0
20,111,0
95,119,0
77,41,0
40,50,0
85,3,0
70,6,0
37,82,0
93,109,0
38,121,0
18,68,0
95,101,0
19,96,0
26,53,0
55,92,0
40,108,0
70,69,0
90,103,0
1,25,0
53,36,0
78,96,0
78,120,0
74,113,0
55,116,0
59,36,0
1,76,0
114,31,0
6,32,0
125,76,0
78,110,0
99,59,0
12,82,0
55,3,0
61,110,0
56,50,0
71,134,0
97,81,0
108,55,1
79,84,0
59,56,0
72,118,0
55,60,0
32,137,0
32,123,0
46,101,0
80,135,0
15,116,0
124,129,0
91,88,0
58,61,0
124,119,0
114,75,0
39,122,0
87,89,0
84,105,0
118,29,0
113,96,0
23,16,0
98,124,0
63,12,0
21,133,0
108,62,0
23,128,0
98,76,0
66,46,0
103,113,0
107,9,0
113,68,0
22,124,0
93,112,0
59,71,0
69,48,0
128,65,0
96,131,0
72,82,0
64,62,0
93,20,0
32,18,0
110,128,0
118,57,0
38,93,0
90,91,0
70,88,0
91,16,0
90,71,0
8,74,0
111,122,1
37,130,0
35,52,0
16,49,0
125,115,0
42,118,0
110,70,0
4,125,0
78,42,0
92,94,1
116,116,0
29,69,0
5,32,0
75,79,0
128,114,0
36,73,0
59,61,0
127,49,0
9,126,0
108,131,0
21,43,0
46,83,0
83,45,0
94,68,0
53,64,0
38,42,0
1,18,0
81,15,0
46,82,0
92,3,0
13,119,0
100,102,0
106,10,0
72,120,0
65,92,0
116,66,0
79,67,0
23,45,0
83,72,0
2,25,0
29,120,0
100,54,0
70,29,0
27,126,0
44,69,0
113,26,0
125,111,0
67,91,0
10,23,0
10,18,0
93,20,0
19,102,0
76,38,0
105,22,0
79,109,0
111,2,0
80,91,0
121,23,0
61,124,0
96,122,0
55,58,0
105,98,0
46,45,0
94,17,0
66,19,0
2,28,0
5,117,0
63,50,0
110,87,0
81,19,0
82,134,0
88,34,0
86,100,0
106,73,0
62,8,0
76,76,0
46,47,0
16,11,0
27,77,0
94,125,0
119,110,0
50,61,0
29,134,0
85,116,0
38,74,0
81,39,0
31,53,0
53,20,0
116,136,0
39,88,0
48,30,0
31,103,0
4,91,0
110,67,0
63,51,0
78,60,0
98,28,0
76,12,0
30,94,0
27,116,0
92,126,1
57,137,0
40,34,0
100,23,0
40,59,0
48,97,0
22,93,0
72,108,0
96,10,0
5,59,0
57,81,0
75,53,0
58,130,0
18,83,0
83,7,0
111,67,1
89,86,0
108,43,1
