"row","col"
18,37
151,150
49,142
145,4
133,72
125,37
58,83
136,109
143,32
154,32
143,89
14,84
88,90
150,105
37,146
117,25
147,102
156,156
53,156
72,110
129,49
7,123
78,49
26,72
134,112
118,79
132,139
42,6
132,89
109,60
10,1
124,4
138,25
6,27
47,48
160,1
142,68
74,6
33,13
34,91
36,23
53,55
79,126
98,101
24,53
125,72
138,153
132,132
157,23
86,130
16,134
126,65
21,107
146,104
157,122
45,93
108,90
49,116
163,32
56,33
38,88
58,83
55,89
4,31
144,64
54,38
130,155
32,32
18,3
147,133
105,51
33,134
128,7
147,129
83,71
121,23
33,10
29,8
62,66
82,127
147,22
46,146
90,127
104,142
95,46
42,127
121,4
60,120
9,76
136,12
139,154
73,23
104,152
109,128
9,35
116,62
17,39
138,79
114,131
81,65
63,111
147,46
144,12
36,70
165,13
91,81
139,76
51,110
142,88
149,74
69,53
132,120
106,50
115,134
160,42
54,12
39,28
74,92
122,54
58,23
9,114
99,89
57,153
17,15
167,126
113,148
37,98
51,149
31,29
122,123
12,19
17,12
96,122
13,99
94,60
94,149
3,32
113,69
164,54
10,102
58,73
161,111
65,101
91,85
157,100
123,147
3,119
55,139
81,96
143,103
147,75
102,59
89,28
119,50
127,33
143,96
166,4
60,63
73,137
125,74
7,75
18,22
56,38
126,76
63,94
7,68
15,35
102,27
114,45
133,101
103,149
10,117
84,38
161,153
158,107
31,127
96,35
83,32
69,79
23,110
109,143
37,65
66,155
123,104
17,32
147,136
23,91
140,16
88,120
114,141
154,63
29,64
10,138
89,53
41,117
61,39
27,44
73,104
62,6
161,27
3,26
42,102
34,24
141,71
104,33
42,75
45,110
19,100
97,123
160,147
113,49
124,140
111,101
12,17
97,114
72,56
155,119
13,121
164,103
101,152
118,112
138,121
8,47
99,128
125,67
162,121
156,127
34,147
35,56
13,143
34,91
13,147
157,80
82,64
141,150
87,43
56,113
115,90
98,44
14,75
128,5
87,111
46,117
89,14
83,146
147,99
147,6
111,94
106,147
159,89
132,13
159,114
9,73
112,136
102,63
21,63
28,110
9,1
59,110
30,15
59,117
15,132
7,68
28,49
37,7
70,42
30,152
150,18
112,56
25,122
148,57
159,11
25,65
38,69
17,94
87,34
50,59
74,79
124,154
133,47
74,60
160,154
129,67
12,80
120,37
52,56
35,110
101,60
153,6
139,120
69,81
34,92
1,36
121,35
21,123
153,83
142,34
40,86
163,57
1,153
22,120
80,18
37,66
66,45
60,50
56,102
12,23
97,66
109,39
77,84
2,63
10,66
119,141
124,31
83,45
60,103
103,99
120,5
138,53
7,17
17,20
127,104
109,115
154,97
43,39
146,102
32,8
56,67
48,74
54,48
20,139
154,37
85,106
90,11
159,90
51,75
109,56
10,62
66,130
7,4
13,72
101,23
152,75
137,99
144,107
114,99
47,79
98,9
50,150
66,42
51,72
95,135
76,105
122,39
68,99
87,83
161,108
78,2
126,30
148,84
166,129
68,101
149,142
83,49
81,63
8,125
99,144
60,59
124,140
54,109
61,76
145,145
106,18
152,30
155,100
139,12
36,120
37,44
104,59
145,58
41,82
124,127
19,23
117,91
68,49
90,87
47,13
14,111
117,20
118,17
48,138
37,44
93,133
14,40
105,146
144,145
130,120
106,46
44,30
163,20
49,42
134,19
73,99
79,51
22,62
67,90
159,36
89,127
64,108
143,13
120,85
6,35
129,55
149,49
40,32
88,98
127,106
163,31
77,119
6,128
106,148
113,142
17,40
111,66
124,13
62,49
84,102
142,14
28,155
78,76
125,140
61,125
160,22
11,94
21,7
147,101
131,44
64,67
66,49
48,8
57,67
33,48
89,128
110,73
31,154
71,36
11,23
137,130
135,96
19,142
68,1
63,112
5,103
99,49
166,80
143,152
136,23
105,118
165,8
70,11
2,130
95,8
24,65
75,13
95,127
88,80
166,110
133,138
46,50
167,150
121,11
156,4
42,26
10,67
27,53
50,122
163,4
12,67
122,153
84,142
89,32
51,107
96,155
146,28
52,139
33,49
74,137
80,139
117,108
23,11
4,9
158,85
30,28
6,29
135,114
69,102
43,52
7,95
32,75
142,39
62,28
38,84
71,22
2,85
9,95
82,128
43,156
66,102
39,46
110,41
110,92
9,152
8,16
64,122
38,110
90,137
84,118
125,86
121,152
49,150
114,40
110,156
22,37
123,58
40,115
147,140
30,85
74,53
157,112
61,88
145,144
24,132
6,25
155,21
139,54
79,154
13,66
25,100
24,83
131,90
25,153
150,60
10,32
130,36
142,37
15,72
7,56
30,155
112,33
154,83
125,48
127,60
162,81
47,115
124,93
4,18
80,130
128,131
160,8
132,24
135,74
31,91
109,47
14,79
146,125
7,102
2,97
137,145
119,80
24,69
11,7
13,146
61,19
21,110
40,137
102,47
67,66
122,152
65,7
42,12
72,41
27,20
89,64
87,125
86,78
155,127
104,48
156,47
33,21
55,22
144,130
29,58
162,50
13,66
142,18
119,107
165,9
45,156
165,13
42,8
139,12
17,100
147,25
3,69
36,25
52,133
89,81
27,28
71,86
107,23
92,89
38,156
128,19
75,75
129,49
144,74
167,28
97,45
56,107
98,68
167,132
75,125
135,37
81,108
39,59
95,65
132,27
109,130
4,58
154,148
11,155
162,137
156,148
79,25
3,79
121,118
121,102
164,78
145,124
50,44
74,36
167,20
167,129
33,129
7,50
156,34
144,124
16,56
154,115
6,84
157,42
29,130
89,41
54,102
24,139
114,129
108,9
100,60
92,132
159,28
103,145
48,17
30,1
154,140
38,57
56,125
54,132
47,60
2,140
12,39
78,17
51,3
19,124
13,17
130,24
89,114
42,52
145,87
163,86
21,129
29,16
112,144
78,133
112,120
76,112
99,119
50,99
160,125
55,38
38,22
106,41
56,21
5,56
33,135
90,50
118,26
114,78
27,145
137,84
129,48
5,84
60,54
36,53
20,153
26,39
124,7
29,122
62,149
55,72
155,107
10,152
126,138
141,120
13,55
42,114
10,152
30,25
157,82
20,141
149,154
152,85
12,49
150,85
58,120
125,6
108,86
101,90
30,54
100,66
160,67
114,28
126,16
130,54
151,85
64,94
154,65
90,92
150,154
90,113
32,112
83,43
73,3
88,83
38,56
34,152
57,99
82,16
106,153
63,38
159,11
138,103
66,138
146,114
66,6
53,136
66,148
163,141
34,120
26,95
144,70
109,13
22,83
153,17
104,8
23,15
130,120
26,9
103,59
51,113
100,127
52,154
144,15
105,76
73,141
49,64
56,5
151,80
20,56
92,57
143,2
60,78
106,15
46,58
28,114
134,41
96,32
9,144
78,68
65,53
32,136
26,75
31,116
31,145
68,119
143,116
12,58
150,51
99,3
111,81
141,33
60,22
18,32
123,72
105,40
161,15
143,65
139,131
162,80
88,134
110,87
157,38
109,50
155,48
27,94
131,37
104,65
137,2
141,28
89,29
4,88
154,129
30,33
11,25
95,22
75,74
66,35
166,73
16,151
122,51
47,67
3,123
64,46
79,72
121,114
97,73
95,97
129,136
44,57
50,13
54,13
86,148
10,68
105,126
66,147
100,94
25,28
119,147
10,114
71,102
24,55
163,68
115,100
144,64
56,12
43,34
22,131
49,65
137,57
59,96
94,84
14,39
69,70
30,70
144,148
144,133
50,154
43,124
163,48
151,27
148,58
136,113
49,68
33,18
143,12
148,35
12,17
15,92
135,8
58,79
151,110
150,31
153,138
132,115
160,61
156,89
113,83
152,18
43,111
14,62
10,79
167,59
18,85
26,88
162,101
57,151
98,121
15,149
15,69
79,50
81,123
133,118
16,82
115,156
5,36
139,12
149,99
18,1
118,136
108,15
147,23
94,58
23,65
155,147
102,45
11,138
63,29
17,41
83,107
95,145
8,66
138,41
133,145
9,87
30,16
62,58
97,50
108,75
15,113
45,89
21,66
7,156
165,86
138,80
137,4
76,77
107,25
97,42
154,150
89,9
42,67
141,113
95,57
56,149
114,125
21,81
116,122
56,105
130,42
100,141
113,34
147,44
1,139
122,74
50,79
29,75
73,103
28,98
114,41
29,127
142,62
10,59
87,55
125,7
73,3
43,44
82,51
118,28
10,5
9,99
133,43
9,97
55,129
48,152
133,7
163,52
2,74
51,91
18,144
42,24
83,141
85,35
140,96
152,86
91,97
155,127
137,112
76,85
32,91
161,119
158,1
50,44
100,33
85,95
167,89
77,20
22,20
74,146
101,71
82,147
157,99
13,12
9,126
14,119
61,84
163,146
76,30
120,117
40,57
65,23
71,45
144,102
60,25
49,86
39,33
127,101
34,140
90,110
83,34
30,152
138,7
117,22
119,82
94,37
21,105
120,61
7,123
70,54
53,13
125,41
140,89
125,56
25,95
79,94
140,112
71,71
9,14
12,150
55,154
115,58
88,84
2,94
135,112
142,27
154,118
126,37
137,68
141,87
72,58
126,125
32,53
142,112
30,66
80,104
42,40
125,59
166,101
13,7
147,86
58,133
23,81
28,52
42,50
124,1
103,9
101,72
101,19
139,133
19,10
12,9
70,56
86,132
106,132
143,116
111,93
60,83
30,70
95,76
72,109
50,95
163,124
63,100
91,62
69,13
132,1
131,146
112,100
35,134
127,58
42,40
15,9
167,105
22,65
150,126
126,19
95,53
50,145
133,134
135,80
88,102
164,154
60,130
136,156
127,41
63,8
69,41
62,132
95,13
89,71
20,40
145,43
44,124
41,118
11,121
129,60
141,102
135,116
56,5
97,14
122,111
58,113
80,102
94,126
82,97
8,92
84,117
49,71
110,60
54,131
72,109
78,136
27,125
58,44
113,52
58,125
88,118
115,144
68,10
158,29
77,47
74,5
105,51
99,115
145,100
99,45
116,129
15,3
43,149
127,110
18,4
101,40
148,137
101,75
77,49
89,48
45,16
104,125
71,42
82,10
18,16
21,113
132,5
157,30
100,132
98,1
145,90
91,40
147,18
91,125
39,47
124,100
139,37
134,42
107,127
134,148
76,153
49,121
102,84
21,93
48,12
58,136
138,74
124,15
37,31
111,121
40,64
43,37
65,15
84,83
82,71
130,5
38,56
37,68
157,110
48,105
83,149
136,37
114,51
134,147
86,22
29,56
31,118
149,8
73,19
89,124
102,53
83,108
159,53
163,99
7,133
123,57
80,41
145,105
83,117
145,154
8,65
19,108
96,89
58,94
37,137
101,89
91,82
113,122
60,129
20,30
101,151
90,69
40,130
59,139
139,112
30,1
104,55
100,45
130,127
128,59
72,23
65,27
72,58
99,122
65,129
118,23
59,53
50,7
92,39
131,73
5,125
62,155
76,121
9,100
155,24
96,5
153,86
94,154
60,126
114,66
153,133
80,56
139,78
23,138
68,105
13,130
123,89
81,143
68,23
56,14
66,46
7,19
118,128
36,142
145,50
55,85
138,46
66,102
46,44
43,2
121,104
108,108
67,136
127,73
77,18
29,54
88,121
123,102
29,59
86,114
47,51
30,59
145,114
6,40
132,66
50,123
2,116
45,120
114,9
70,125
57,91
84,34
14,1
152,138
151,148
57,18
129,101
112,32
102,12
76,48
92,60
49,92
150,14
25,22
134,22
161,75
142,155
24,133
46,99
25,43
57,111
76,17
63,84
137,89
116,22
135,61
139,84
31,122
73,3
71,130
167,27
126,112
53,40
100,95
7,130
74,120
111,71
23,77
44,57
11,155
10,61
59,111
30,82
7,130
97,8
124,12
79,79
42,26
165,155
3,142
47,85
78,140
38,124
115,47
133,78
25,109
145,126
27,100
114,122
160,105
164,43
38,132
110,109
119,5
154,7
82,57
56,118
55,92
6,130
60,91
68,78
125,54
158,44
165,112
63,40
8,81
150,25
9,59
45,49
89,85
87,56
152,2
98,108
112,47
61,5
80,44
60,149
96,4
22,87
159,129
64,39
25,35
157,14
51,88
23,128
65,39
43,101
109,56
126,69
102,22
28,98
52,66
105,119
106,25
73,83
127,90
158,103
79,29
10,3
55,134
129,62
15,81
18,152
65,25
95,24
143,134
73,111
58,122
16,84
137,6
102,97
36,15
63,77
47,151
40,104
23,82
87,64
165,154
50,133
43,38
136,125
104,66
97,141
29,27
161,117
93,56
20,16
114,53
166,18
63,74
51,72
96,141
66,6
66,121
23,94
36,90
107,71
134,57
15,57
11,151
93,106
110,49
47,93
93,148
47,127
16,34
63,111
116,110
98,76
88,61
34,122
64,96
58,15
78,60
65,10
78,31
110,116
100,74
127,106
161,29
4,121
109,57
167,97
100,73
126,146
9,114
4,8
12,55
84,63
20,21
35,38
165,32
16,4
84,133
93,29
11,149
23,36
58,8
125,131
108,87
61,132
43,153
156,67
71,57
3,155
63,149
87,64
137,12
71,138
47,143
112,132
158,1
12,148
55,69
157,54
1,125
160,114
101,92
41,149
4,39
159,37
25,130
67,139
47,6
132,110
99,139
81,71
114,32
103,32
56,58
56,99
21,71
23,54
149,120
83,82
18,133
144,122
115,101
91,99
49,2
83,138
135,138
72,20
133,39
88,65
157,1
95,50
144,10
22,109
140,60
8,150
27,150
39,74
71,85
63,73
34,143
118,63
37,64
120,10
91,27
136,113
65,29
59,155
123,106
34,26
102,156
153,69
135,5
21,40
106,25
112,150
34,37
102,85
17,54
13,56
108,70
62,81
33,47
30,89
51,48
100,57
32,99
121,99
70,141
19,109
162,11
11,121
79,91
131,37
83,27
62,95
1,146
131,113
156,30
126,81
4,56
16,131
89,3
120,114
6,104
126,112
153,92
68,100
136,13
87,145
137,78
144,100
22,117
70,61
15,127
115,139
52,117
31,151
76,1
133,19
3,22
115,96
79,141
160,59
17,123
25,103
127,23
16,89
56,65
110,93
15,87
87,156
106,113
50,61
99,16
99,55
2,149
164,42
16,106
94,95
164,131
85,134
120,118
17,148
162,155
117,39
65,16
116,42
100,15
54,95
165,22
166,10
17,101
33,89
126,48
147,130
86,26
105,43
98,19
84,53
73,141
129,13
63,12
46,126
84,110
73,127
99,38
72,50
25,144
13,91
75,149
166,117
18,127
150,48
155,75
27,94
12,104
24,85
39,8
127,82
50,59
53,9
58,105
45,124
58,5
146,34
75,133
148,126
19,138
94,54
67,29
111,22
147,43
7,64
38,123
79,111
86,76
18,85
109,35
22,42
101,10
167,19
36,17
163,86
160,52
95,138
33,21
160,98
110,46
7,1
158,87
14,27
50,43
144,2
36,3
12,51
101,4
34,30
115,34
160,113
24,13
40,113
82,142
140,85
136,20
160,143
95,141
27,35
75,112
30,41
13,110
95,100
67,15
54,155
66,76
135,48
108,14
114,42
87,1
132,130
1,144
109,156
65,152
5,140
72,123
78,140
104,36
9,132
47,123
7,62
6,145
32,104
44,51
23,128
32,153
75,52
44,139
4,145
19,67
49,134
123,29
22,107
8,60
14,99
36,52
94,106
72,34
130,117
37,69
20,147
75,122
79,52
38,42
160,15
53,98
157,144
29,94
2,129
101,48
62,144
153,16
63,152
153,47
97,58
137,101
29,79
28,129
31,115
84,27
66,65
147,107
153,155
160,146
36,68
23,112
3,9
33,86
18,117
164,154
118,39
43,30
69,9
113,65
138,95
101,71
133,57
143,49
156,124
45,67
63,93
164,30
49,45
52,81
133,84
134,36
56,70
49,140
29,84
58,99
71,82
165,26
154,117
47,110
77,47
51,30
31,128
120,156
130,65
77,12
99,48
145,43
49,6
160,98
50,141
69,50
146,31
2,22
122,143
138,104
91,147
20,123
7,138
98,82
37,151
149,66
166,11
162,69
31,62
70,106
55,142
57,49
165,136
47,92
31,7
112,134
161,99
71,20
28,24
34,41
27,126
99,87
50,105
111,2
102,97
80,7
67,129
40,140
48,26
39,22
111,130
139,132
55,23
82,55
8,75
7,135
21,132
65,115
38,86
140,145
73,155
113,89
11,90
24,39
77,102
22,45
37,99
131,87
124,36
139,112
1,156
40,126
97,94
149,147
85,57
75,80
39,116
60,153
74,30
77,156
105,152
1,115
140,127
20,146
49,145
19,97
71,137
33,13
136,87
73,66
64,82
134,86
90,6
10,7
70,136
71,50
115,152
55,88
82,84
136,25
59,85
89,47
52,54
87,140
1,70
63,104
80,4
28,34
117,27
75,132
109,8
116,32
150,22
4,28
120,135
47,90
110,108
148,43
9,75
115,1
16,31
24,111
24,139
66,123
162,81
23,134
18,60
112,114
111,54
68,120
164,141
4,13
9,145
137,25
46,61
122,80
165,98
125,64
103,152
14,59
64,3
133,70
28,109
80,90
73,125
149,11
97,61
113,95
13,51
41,4
25,70
17,154
99,141
161,98
96,13
16,74
73,27
138,153
160,115
101,47
64,102
106,42
85,98
161,29
50,118
75,83
42,29
112,14
146,47
26,103
89,62
78,53
42,43
3,152
60,12
81,60
110,105
28,57
122,43
2,41
20,151
36,51
38,143
142,8
32,144
15,42
90,11
31,137
111,17
6,41
73,44
118,14
162,144
156,78
4,63
31,72
76,74
97,25
71,106
26,141
145,107
61,85
116,94
52,56
120,25
157,152
164,142
125,95
35,73
105,24
69,72
71,139
27,72
103,92
57,115
107,150
156,117
91,129
75,26
45,42
34,55
87,66
29,37
80,22
164,100
33,89
87,138
142,35
60,78
35,104
18,153
32,139
86,125
107,68
82,64
3,142
66,127
19,18
130,140
111,47
76,61
18,19
78,52
126,127
52,71
54,62
10,57
130,41
38,4
37,133
124,146
42,2
40,52
1,111
19,57
90,145
160,25
148,146
122,130
90,27
103,13
15,109
113,72
114,147
157,10
99,87
104,109
153,11
58,36
91,114
30,42
38,47
35,111
29,19
64,35
101,79
76,153
57,69
75,39
88,99
113,133
131,118
140,38
14,125
145,153
126,105
140,41
37,126
104,117
67,88
48,86
12,75
99,71
134,83
123,104
166,21
87,90
97,32
73,155
2,14
6,67
153,65
69,127
48,12
74,142
107,128
108,13
76,17
45,90
137,25
26,103
156,97
77,72
107,1
159,141
63,6
96,95
40,72
45,2
78,69
92,5
46,27
112,9
138,114
128,1
48,48
158,26
8,111
59,69
103,8
117,97
113,92
31,1
115,83
82,71
18,33
80,95
92,7
52,102
45,97
36,34
31,68
43,39
2,8
129,122
32,40
150,38
128,109
27,30
17,49
41,15
98,24
80,110
7,134
102,65
39,77
98,78
158,14
155,151
86,22
30,135
166,144
7,99
111,82
55,28
17,130
165,35
79,58
54,63
120,4
101,101
58,25
66,36
137,16
8,148
54,88
111,54
14,8
56,151
85,108
112,80
147,139
93,119
94,107
157,53
130,92
88,11
13,138
32,114
12,147
80,7
26,3
58,3
134,92
137,72
146,79
111,115
8,26
119,96
93,54
36,137
56,4
43,155
1,127
102,15
162,44
124,22
149,45
22,42
74,79
66,33
13,81
123,41
87,123
43,93
54,127
85,53
124,107
42,15
32,67
64,150
74,118
23,18
31,1
166,102
146,38
33,30
104,43
93,130
165,124
164,34
128,95
108,66
3,111
157,108
88,17
95,123
78,109
15,106
151,64
5,116
67,114
61,101
12,132
108,22
86,79
61,155
17,130
138,45
119,140
130,127
52,15
4,6
52,60
19,126
51,63
122,45
142,107
14,72
61,142
11,7
120,116
19,4
155,82
101,17
11,100
36,19
36,82
108,28
98,113
80,87
12,20
26,99
139,89
6,146
105,103
153,84
140,63
109,150
127,24
116,31
131,123
162,1
107,152
26,154
93,43
121,130
130,101
24,110
164,28
101,67
159,84
144,46
146,113
8,10
20,154
121,151
100,46
108,132
154,111
55,31
99,7
1,133
49,98
144,88
162,152
147,37
161,30
50,83
153,95
130,116
3,141
113,106
44,108
137,42
120,137
78,155
58,110
110,123
161,131
107,82
30,130
48,57
166,75
60,95
27,126
96,93
126,66
46,39
62,149
104,154
138,8
105,58
105,130
41,61
46,154
119,103
128,34
123,121
133,152
73,32
58,33
77,120
69,154
144,52
1,47
14,116
76,31
14,72
165,139
50,117
15,130
76,6
2,74
165,115
7,38
158,119
100,43
9,96
67,151
112,135
4,16
94,43
155,23
158,73
51,138
97,61
117,141
150,117
30,14
15,60
88,145
6,11
40,3
53,152
110,122
136,24
158,48
11,109
61,115
123,36
46,107
42,106
91,111
130,56
136,47
100,132
18,130
128,16
23,67
45,73
88,123
60,55
50,85
41,144
102,50
14,19
28,122
100,141
150,20
4,66
76,87
55,124
39,145
19,69
98,25
38,76
130,152
93,49
65,40
18,142
135,23
45,86
13,155
125,76
26,86
75,94
103,37
94,131
60,58
68,136
39,9
21,101
45,8
146,91
128,112
102,14
118,130
84,120
18,92
81,22
5,151
142,152
93,83
22,23
11,57
5,138
47,148
18,33
155,15
104,11
85,67
76,60
38,16
25,32
49,21
109,17
167,144
120,108
77,138
133,134
12,143
104,20
102,4
153,24
84,127
58,36
156,30
132,81
54,106
26,64
5,11
146,140
137,82
154,33
139,70
32,13
1,152
77,64
11,109
140,110
130,117
75,93
156,71
22,110
91,13
76,152
99,54
68,7
72,52
53,65
118,42
42,63
45,113
112,107
51,156
80,143
42,53
113,155
26,148
121,66
108,141
97,141
3,107
27,149
113,98
148,77
136,117
34,96
10,2
117,83
117,35
47,97
26,96
131,91
54,78
54,106
114,156
38,109
47,135
44,27
55,131
141,94
65,94
161,83
109,151
18,64
47,6
20,137
127,88
33,104
60,11
54,48
55,156
148,118
147,143
72,96
134,109
18,35
97,151
59,84
101,138
164,144
54,24
34,58
106,20
142,30
155,36
45,86
71,128
130,34
86,63
79,135
158,68
125,130
85,30
91,1
146,139
88,109
34,10
136,65
27,106
64,127
115,111
41,94
111,154
147,51
115,114
44,130
85,94
10,90
29,19
42,31
1,86
26,58
49,142
83,69
145,138
102,14
165,123
93,30
163,41
76,133
87,97
159,49
39,37
159,54
139,115
70,29
126,113
19,147
101,136
158,132
96,149
76,13
165,12
60,51
86,28
83,96
93,134
145,70
104,28
6,154
149,55
29,45
88,29
67,123
91,125
67,39
114,76
73,118
73,51
153,28
3,43
55,2
77,90
141,133
90,91
48,66
112,42
142,100
123,35
48,27
69,27
24,98
63,31
20,20
140,154
44,43
139,84
67,151
72,55
77,118
18,126
75,23
43,38
166,61
111,56
90,135
68,105
104,86
21,143
84,120
164,3
71,64
45,103
91,128
12,42
27,58
160,105
132,88
147,17
136,88
89,6
91,126
106,137
143,139
129,99
120,97
113,62
117,141
127,103
97,88
135,135
4,153
107,138
107,30
148,40
114,145
31,114
117,121
41,112
104,102
162,17
87,47
162,150
67,48
132,51
154,137
145,12
30,94
40,89
87,104
119,114
4,96
33,112
21,29
27,79
148,77
72,3
135,28
164,112
22,11
135,4
152,5
27,31
163,46
60,137
6,106
107,97
12,13
146,44
64,105
38,14
34,27
19,118
2,92
17,19
20,124
137,75
127,130
137,42
102,101
37,102
122,92
79,41
126,137
29,40
67,21
102,154
66,100
10,48
81,150
97,2
167,126
104,65
167,83
106,16
30,52
80,117
130,153
23,121
94,108
98,62
137,142
142,4
75,38
125,37
90,98
52,99
138,90
155,40
17,116
104,130
121,68
4,122
91,9
85,64
70,153
70,112
156,152
117,126
97,123
19,98
111,81
102,153
103,116
162,136
31,107
137,54
92,127
54,82
20,49
4,21
39,49
7,125
18,18
110,153
76,72
3,136
133,90
15,143
67,75
51,100
118,44
76,121
164,47
111,96
97,130
137,120
145,86
164,59
48,26
42,129
77,8
124,108
153,149
145,30
163,6
164,43
46,48
90,52
21,73
166,20
113,128
149,89
15,119
130,88
7,16
39,22
69,70
115,33
139,51
44,135
72,126
45,125
34,136
117,27
77,29
6,131
154,103
73,155
53,134
115,131
98,130
25,147
113,76
128,137
140,130
113,12
41,99
137,85
18,63
107,134
12,143
60,22
87,117
145,88
109,94
53,5
47,90
44,28
87,112
58,74
65,133
61,146
137,55
102,111
113,115
24,61
28,73
167,115
135,28
162,138
13,108
108,79
59,91
6,52
42,149
28,99
28,88
165,115
38,130
110,86
93,9
85,88
72,46
63,70
40,76
103,33
86,45
40,71
32,88
125,54
42,12
144,117
74,132
62,91
139,6
92,81
30,90
148,53
69,63
152,41
64,125
20,78
39,48
40,143
105,151
59,112
159,125
37,44
52,23
62,102
94,56
159,4
108,121
11,48
42,39
138,32
12,137
83,114
80,134
145,99
73,149
47,35
164,108
37,117
38,109
135,75
63,62
8,155
9,48
20,81
93,132
112,41
104,72
126,65
46,66
108,45
98,50
119,42
145,24
42,145
143,24
72,29
127,69
46,76
109,155
45,155
14,61
85,74
21,102
84,74
44,127
55,97
49,12
146,55
140,2
107,63
92,98
141,103
159,125
8,61
53,124
69,57
80,60
104,123
96,81
41,3
97,149
82,82
143,25
129,76
112,24
40,30
97,109
81,17
30,139
67,126
114,83
114,25
69,34
159,150
112,21
127,151
84,55
88,43
22,77
131,78
146,28
127,15
134,74
15,3
147,69
122,35
13,126
87,1
148,86
139,72
137,107
90,17
40,22
104,85
141,33
76,75
153,96
70,100
45,81
159,59
8,98
94,41
106,130
117,26
92,150
152,62
7,142
134,88
45,89
